filename,transcription
rec_011_186_FIL_001,tumapat sa electric fan
rec_011_186_FIL_002,nagpunas ng malamig na bimpo
rec_011_186_FIL_003,nagdampi ng mainit na bimpo sa ilong
rec_011_186_FIL_004,umiwas sa alikabok
rec_011_186_FIL_005,natulog
rec_011_186_FIL_006,nagpahinga
rec_011_186_FIL_007,pinabayaan ko lang
rec_011_186_FIL_008,hindi ko alam
rec_011_186_FIL_009,hindi ko matandaan
rec_011_187_FIL_001,oo
rec_011_187_FIL_002,opo
rec_011_187_FIL_003,hindi
rec_011_187_FIL_004,wala
rec_011_187_FIL_005,hindi ko alam
rec_011_187_FIL_006,nakalimutan ko na
rec_011_188_FIL_001,antibiotics
rec_011_188_FIL_002,antihistamine
rec_011_188_FIL_003,biogesic
rec_011_188_FIL_004,pain reliever
rec_011_188_FIL_005,hindi ko alam
rec_011_188_FIL_006,nakalimutan ko na
rec_011_189_FIL_001,minsan lang sa umaga at gabi
rec_011_189_FIL_002,lagi naman po
rec_011_189_FIL_003,opo
rec_011_189_FIL_004,umaga hapon gabi
rec_011_189_FIL_005,isa sa gabi
rec_011_189_FIL_006,hindi
rec_011_190_FIL_001,nakalimutan ko
rec_011_190_FIL_002,tinatamad ako
rec_011_190_FIL_003,ayoko
rec_011_190_FIL_004,walang sipilyo
rec_011_190_FIL_005,walang toothpaste
rec_011_190_FIL_006,ayoko ng lasa
rec_011_190_FIL_007,hindi ko alam
rec_011_191_FIL_001,wala pa po
rec_011_191_FIL_002,hindi pa po
rec_011_191_FIL_003,nagpalinis ng ngipin
rec_011_191_FIL_004,nung grade two po ako
rec_011_191_FIL_005,matagal na po
rec_011_191_FIL_006,kahapon
rec_011_191_FIL_007,nung isang araw
rec_011_191_FIL_008,nung isang linggo
rec_011_191_FIL_009,nung isang buwan
rec_011_191_FIL_010,nakaraang taon
rec_011_191_FIL_011,bago magpandemya
rec_011_191_FIL_012,hindi ko alam
rec_011_191_FIL_013,nakalimutan ko na
rec_011_192_FIL_001,check up
rec_011_192_FIL_002,nagpabunot ng ngipin
rec_011_192_FIL_003,nagpa pasta
rec_011_192_FIL_004,tinanggal yung bulok na ngipin
rec_011_192_FIL_005,nagpa adjust ng braces
rec_011_192_FIL_006,hindi ko alam
rec_011_192_FIL_007,nakalimutan ko na
rec_011_193_FIL_001,tuwing kumakain ng chocolate
rec_011_193_FIL_002,nakagat ko yung kutsara
rec_011_193_FIL_003,matagal na po
rec_011_193_FIL_004,hindi pa po
rec_011_193_FIL_005,ina adjust yung braces
rec_011_193_FIL_006,may tumutubong ngipin
rec_011_193_FIL_007,wala na po bulok na ngipin
rec_011_193_FIL_008,opo minsan
rec_011_193_FIL_009,kumakain ng matamis
rec_011_193_FIL_010,minsan
rec_011_193_FIL_011,nung nabungi
rec_011_193_FIL_012,hindi
rec_011_194_FIL_001,ngayon lang
rec_011_194_FIL_002,kalahating araw na
rec_011_194_FIL_003,isang araw na
rec_011_194_FIL_004,kahapon lang
rec_011_194_FIL_005,nung isang araw lang
rec_011_194_FIL_006,nung isang linggo
rec_011_194_FIL_007,nung isang buwan
rec_011_194_FIL_008,hindi ko alam
rec_011_194_FIL_009,nakalimutan ko na
rec_011_195_FIL_001,kalahating araw
rec_011_195_FIL_002,isang araw
rec_011_195_FIL_003,dalawang araw
rec_011_195_FIL_004,apat na araw
rec_011_195_FIL_005,limang araw
rec_011_195_FIL_006,anim na araw
rec_011_195_FIL_007,isang linggo
rec_011_195_FIL_008,higit sa isang linggo
rec_011_195_FIL_009,hindi ko alam
rec_011_195_FIL_010,nakalimutan ko na
rec_011_196_FIL_001,harap na ngipin
rec_011_196_FIL_002,sa kaliwa sa likod
rec_011_196_FIL_003,sa kanan sa likod
rec_011_196_FIL_004,sa harap sa kanan
rec_011_196_FIL_005,sa harap sa kaliwa
rec_011_196_FIL_006,hindi ko alam
rec_011_196_FIL_007,nakalimutan ko na
rec_011_197_FIL_001,oo
rec_011_197_FIL_002,hindi
rec_011_197_FIL_003,hindi ko alam
rec_011_197_FIL_004,ewan ko
rec_011_198_FIL_001,nabubulok na ngipin
rec_011_198_FIL_002,kumakain ng ice cream at candy
rec_011_198_FIL_003,impeksyon
rec_011_198_FIL_004,pamamaga
rec_011_198_FIL_005,hindi ko alam
rec_011_198_FIL_006,nakalimutan ko na
rec_011_199_FIL_001,konting sakit
rec_011_199_FIL_002,isa
rec_011_199_FIL_003,dalawa
rec_011_199_FIL_004,tatlo
rec_011_199_FIL_005,apat
rec_011_199_FIL_006,lima
rec_011_199_FIL_007,anim
rec_011_199_FIL_008,pito
rec_011_199_FIL_009,walo
rec_011_199_FIL_010,siyam
rec_011_199_FIL_011,sampu
rec_011_200_FIL_001,binababad sa malamig na tubig
rec_011_200_FIL_002,sumisipsip ng yelo
rec_011_200_FIL_003,nagmumog ng asin
rec_011_200_FIL_004,nagsisipilyo
rec_011_200_FIL_005,nagmumumog
rec_011_200_FIL_006,binabawasan ang pagkain ng matamis
rec_011_200_FIL_007,pinapabayaan ko lang
rec_011_200_FIL_008,pinapahinga
rec_011_200_FIL_009,tinutulog
rec_011_200_FIL_010,hindi ko alam
rec_011_200_FIL_011,nakalimutan ko na
rec_011_201_FIL_001,oo
rec_011_201_FIL_002,wala
rec_011_201_FIL_003,hindi ko alam
rec_011_201_FIL_004,nakalimutan ko na
rec_011_202_FIL_001,paracetamol
rec_011_202_FIL_002,biogesic
rec_011_202_FIL_003,tempra
rec_011_202_FIL_004,calpol
rec_011_203_FIL_001,pananakit
rec_011_203_FIL_002,sugat
rec_011_203_FIL_003,singaw
rec_011_203_FIL_004,hindi sinasadyang pagkagat
rec_011_203_FIL_005,mabahong hininga
rec_011_203_FIL_006,wala sa nabanggit
rec_011_203_FIL_007,hindi ko alam
rec_011_204_FIL_001,walang sakit
rec_011_204_FIL_002,isa
rec_011_204_FIL_003,dalawa
rec_011_204_FIL_004,tatlo
rec_011_204_FIL_005,apat
rec_011_204_FIL_006,lima
rec_011_204_FIL_007,anim
rec_011_204_FIL_008,pito
rec_011_204_FIL_009,walo
rec_011_204_FIL_010,siyam
rec_011_204_FIL_011,sampu
rec_011_205_FIL_001,ngayon lang
rec_011_205_FIL_002,kanina lang
rec_011_205_FIL_003,kahapon
rec_011_205_FIL_004,nung isang araw
rec_011_205_FIL_005,nakaraang linggo
rec_011_205_FIL_006,nakaraang buwan
rec_011_205_FIL_007,hindi ko alam
rec_011_205_FIL_008,nakalimutan ko na
rec_011_206_FIL_001,isang araw
rec_011_206_FIL_002,dalawang araw
rec_011_206_FIL_003,tatlong araw
rec_011_206_FIL_004,apat na araw
rec_011_206_FIL_005,limang araw
rec_011_206_FIL_006,anim na araw
rec_011_206_FIL_007,isang linggo
rec_011_206_FIL_008,higit sa isang linggo
rec_011_206_FIL_009,hindi ko alam
rec_011_206_FIL_010,nakalimutan ko na
rec_011_207_FIL_001,oo
rec_011_207_FIL_002,opo
rec_011_207_FIL_003,hindi
rec_011_207_FIL_004,hindi ko alam
rec_011_207_FIL_005,nakalimutan ko na
rec_011_208_FIL_001,sa loob sa kanan
rec_011_208_FIL_002,sa loob sa kaliwa
rec_011_208_FIL_003,dila
rec_011_208_FIL_004,sa harap sa kanan
rec_011_208_FIL_005,sa harap sa kaliwa
rec_011_208_FIL_006,hindi ko alam
rec_011_208_FIL_007,nakalimutan ko na
rec_011_209_FIL_001,nakagat
rec_011_209_FIL_002,hindi nagsisipilyo
rec_011_209_FIL_003,pagkain
rec_011_209_FIL_004,natusok
rec_011_209_FIL_005,biglaan na lang
rec_011_209_FIL_006,braces
rec_011_209_FIL_007,hindi ko alam
rec_011_209_FIL_008,nakalimutan ko na
rec_011_210_FIL_001,umiinom ng malamig at maraming tubig
rec_011_210_FIL_002,nagmumumog ng asin
rec_011_210_FIL_003,nagsisipilyo
rec_011_210_FIL_004,nagbababad ng yelo
rec_011_210_FIL_005,nagmumumog
rec_011_210_FIL_006,natutulog
rec_011_210_FIL_007,pinapabayaan ko lang
rec_011_210_FIL_008,hindi ko alam
rec_011_210_FIL_009,nakalimutan ko na
rec_011_211_FIL_001,oo
rec_011_211_FIL_002,opo
rec_011_211_FIL_003,wala
rec_011_211_FIL_004,hindi ko alam
rec_011_211_FIL_005,nakalimutan ko na
rec_011_212_FIL_001,antibiotic
rec_011_212_FIL_002,pain reliever
rec_011_212_FIL_003,ointment para sa singaw
rec_011_212_FIL_004,hindi ko alam
rec_011_212_FIL_005,nakalimutan ko na
rec_011_213_FIL_001,oo
rec_011_213_FIL_002,opo
rec_011_213_FIL_003,hindi
rec_011_213_FIL_004,hindi ko alam
rec_011_214_FIL_001,hindi masakit
rec_011_214_FIL_002,isa
rec_011_214_FIL_003,dalawa
rec_011_214_FIL_004,tatlo
rec_011_214_FIL_005,apat
rec_011_214_FIL_006,lima
rec_011_214_FIL_007,anim
rec_011_214_FIL_008,pito
rec_011_214_FIL_009,walo
rec_011_214_FIL_010,siyam
rec_011_214_FIL_011,sampu
rec_011_215_FIL_001,ngayon lang
rec_011_215_FIL_002,kanina lang
rec_011_215_FIL_003,kahapon
rec_011_215_FIL_004,nung isang araw
rec_011_215_FIL_005,nung isang linggo
rec_011_215_FIL_006,hindi ko alam
rec_011_215_FIL_007,nakalimutan ko na
rec_011_216_FIL_001,kalahating araw
rec_011_216_FIL_002,isang araw
rec_011_216_FIL_003,dalawang araw
rec_011_216_FIL_004,tatlong araw
rec_011_216_FIL_005,apat na araw
rec_011_216_FIL_006,limang araw
rec_011_216_FIL_007,anim na araw
rec_011_216_FIL_008,isang linggo
rec_011_216_FIL_009,hindi ko alam
rec_011_216_FIL_010,nakalimutan ko na
rec_011_217_FIL_001,oo
rec_011_217_FIL_002,opo
rec_011_217_FIL_003,hindi
rec_011_217_FIL_004,hindi ko alam
rec_011_217_FIL_005,nakalimutan ko na
rec_011_218_FIL_001,isang beses
rec_011_218_FIL_002,dalawang beses
rec_011_218_FIL_003,tatlong beses
rec_011_218_FIL_004,apat na beses
rec_011_218_FIL_005,limang beses
rec_011_218_FIL_006,anim na beses
rec_011_218_FIL_007,pitong beses
rec_011_218_FIL_008,walong beses
rec_011_218_FIL_009,siyam na beses
rec_011_218_FIL_010,sampung beses
rec_011_218_FIL_011,higit sa sampung beses
rec_011_218_FIL_012,madalas
rec_011_218_FIL_013,maraming beses
rec_011_218_FIL_014,hindi ko alam
rec_011_218_FIL_015,hindi ko matandaan
rec_011_219_FIL_001,tuwing nagkakasakit ako
rec_011_219_FIL_002,kumakain ng ice cream
rec_011_219_FIL_003,nabulunan
rec_011_219_FIL_004,natuyo
rec_011_219_FIL_005,bigla na lang
rec_011_219_FIL_006,puro inom ng malamig na tubig
rec_011_219_FIL_007,hindi ko alam
rec_011_219_FIL_008,nakalimutan ko na
rec_011_220_FIL_001,hindi kakain ng ice cream masyado
rec_011_220_FIL_002,umiinom ng maraming tubig
rec_011_220_FIL_003,nagtu toothbrush
rec_011_220_FIL_004,ginagawang candy ang yelo
rec_011_220_FIL_005,nagmumumog ng asin
rec_011_220_FIL_006,nagmumumog
rec_011_220_FIL_007,pinapabayaan ko lang
rec_011_220_FIL_008,hindi ko alam
rec_011_220_FIL_009,nakalimutan ko na
rec_011_221_FIL_001,wala po
rec_011_221_FIL_002,oo
rec_011_221_FIL_003,hindi ko alam
rec_011_221_FIL_004,nakalimutan ko na
rec_011_222_FIL_001,antibiotics
rec_011_222_FIL_002,pain reliever
rec_011_222_FIL_003,biogesic
rec_011_222_FIL_004,paracetamol
rec_011_222_FIL_005,calpol
rec_011_222_FIL_006,tempra
rec_011_222_FIL_007,hindi ko alam
rec_011_222_FIL_008,nakalimutan ko na
rec_011_223_FIL_001,paminsan minsan lang
rec_011_223_FIL_002,kapag hinihingal
rec_011_223_FIL_003,bigla na lang sumasakit habang naglalaro ng cellphone
rec_011_223_FIL_004,opo
rec_011_223_FIL_005,hindi
rec_011_223_FIL_006,hindi ko alam
rec_011_223_FIL_007,nakalimutan ko na
rec_011_224_FIL_001,walang sakit
rec_011_224_FIL_002,isa
rec_011_224_FIL_003,dalawa
rec_011_224_FIL_004,tatlo
rec_011_224_FIL_005,apat
rec_011_224_FIL_006,lima
rec_011_224_FIL_007,anim
rec_011_224_FIL_008,pito
rec_011_224_FIL_009,walo
rec_011_224_FIL_010,siyam
rec_011_224_FIL_011,sampu
rec_011_225_FIL_001,ngayon lang
rec_011_225_FIL_002,kanina lang
rec_011_225_FIL_003,kahapon
rec_011_225_FIL_004,nung isang araw
rec_011_225_FIL_005,nung isang linggo
rec_011_225_FIL_006,nung isang buwan
rec_011_225_FIL_007,nung isang taon
rec_011_225_FIL_008,matagal na
rec_011_225_FIL_009,hindi ko alam
rec_011_225_FIL_010,nakalimutan ko na
rec_011_226_FIL_001,segundo
rec_011_226_FIL_002,minuto
rec_011_226_FIL_003,oras
rec_011_226_FIL_004,hindi ko alam
rec_011_226_FIL_005,nakalimutan ko na
rec_011_227_FIL_001,oo
rec_011_227_FIL_002,opo
rec_011_227_FIL_003,hindi
rec_011_227_FIL_004,hindi ko alam
rec_011_227_FIL_005,nakalimutan ko na
rec_011_228_FIL_001,dalawang beses
rec_011_228_FIL_002,tatlong beses
rec_011_228_FIL_003,higit sa tatlong beses
rec_011_228_FIL_004,hindi ko alam
rec_011_228_FIL_005,nakalimutan ko na
rec_011_229_FIL_001,gitna
rec_011_229_FIL_002,sa mismong puso
rec_011_229_FIL_003,sa kaliwang bahagi
rec_011_229_FIL_004,sa kanang bahagi
rec_011_229_FIL_005,hindi ko alam
rec_011_229_FIL_006,nakalimutan ko na
rec_011_230_FIL_001,natamaan
rec_011_230_FIL_002,nasuntok
rec_011_230_FIL_003,bigla na lang
rec_011_230_FIL_004,hindi ko alam
rec_011_230_FIL_005,nakalimutan ko na
rec_011_231_FIL_001,oo
rec_011_231_FIL_002,opo
rec_011_231_FIL_003,hindi
rec_011_231_FIL_004,iniwasan ang mabibigat na gawain
rec_011_231_FIL_005,nakalimutan ko na
rec_011_231_FIL_006,matagal na
rec_011_232_FIL_001,uminom ng gamot
rec_011_232_FIL_002,nagpahinga
rec_011_232_FIL_003,nagpa admit
rec_011_232_FIL_004,nagbawas ng timbang
rec_011_232_FIL_005,hindi ko alam
rec_011_232_FIL_006,nakalimutan ko na
rec_011_233_FIL_001,pinapabayaan ko lang
rec_011_233_FIL_002,nagpahinga
rec_011_233_FIL_003,naglagay ng vicks
rec_011_233_FIL_004,minasahe
rec_011_233_FIL_005,hindi ko alam
rec_011_233_FIL_006,nakalimutan ko na
rec_011_234_FIL_001,oo
rec_011_234_FIL_002,opo
rec_011_234_FIL_003,hindi
rec_011_234_FIL_004,hindi ko alam
rec_011_234_FIL_005,nakalimutan ko na
rec_011_235_FIL_001,pain reliever
rec_011_235_FIL_002,hindi ko alam
rec_011_235_FIL_003,nakalimutan ko na
rec_011_236_FIL_001,opo
rec_011_236_FIL_002,naglalaro ng habulan
rec_011_236_FIL_003,tuwing umaga
rec_011_237_FIL_001,sanggol pa lang
rec_011_237_FIL_002,oo
rec_011_237_FIL_003,opo
rec_011_237_FIL_004,hindi
rec_011_237_FIL_005,hindi ko alam
rec_011_237_FIL_006,nakalimutan ko na
rec_011_238_FIL_001,oo
rec_011_238_FIL_002,opo
rec_011_238_FIL_003,hindi
rec_011_238_FIL_004,hindi ko alam
rec_011_238_FIL_005,nakalimutan ko na
rec_011_239_FIL_001,sanggol pa lang
rec_011_239_FIL_002,ngayon lang
rec_011_239_FIL_003,kahapon
rec_011_239_FIL_004,nung isang araw
rec_011_239_FIL_005,nung isang linggo
rec_011_239_FIL_006,nung isang buwan
rec_011_239_FIL_007,nung isang taon
rec_011_239_FIL_008,matagal na
rec_011_239_FIL_009,hindi ko alam
rec_011_239_FIL_010,nakalimutan ko na
rec_011_240_FIL_001,segundo
rec_011_240_FIL_002,minuto
rec_011_240_FIL_003,mas matagal sa isang minuto
rec_011_240_FIL_004,hindi ko alam
rec_011_240_FIL_005,nakalimutan ko na
rec_011_241_FIL_001,oo
rec_011_241_FIL_002,opo
rec_011_241_FIL_003,hindi
rec_011_241_FIL_004,hindi ko alam
rec_011_241_FIL_005,nakalimutan ko na
rec_011_242_FIL_001,dalawang beses
rec_011_242_FIL_002,tatlong beses
rec_011_242_FIL_003,apat na beses
rec_011_242_FIL_004,higit sa apat na beses
rec_011_242_FIL_005,hindi ko alam
rec_011_242_FIL_006,nakalimutan ko na
rec_011_243_FIL_001,malikot
rec_011_243_FIL_002,pagkatapos magehersisyo
rec_011_243_FIL_003,pagkatapos maglaro
rec_011_243_FIL_004,nung sanggol pa lang
rec_011_243_FIL_005,ubo at sipon
rec_011_243_FIL_006,lagnat
rec_011_243_FIL_007,ubo
rec_011_243_FIL_008,sipon
rec_011_243_FIL_009,hindi ko alam
rec_011_243_FIL_010,nakalimutan ko na
rec_011_244_FIL_001,naglalagay ng vicks
rec_011_244_FIL_002,nagpahid ng efficascent oil
rec_011_244_FIL_003,minasahe
rec_011_244_FIL_004,uminom ng kaunting tubig
rec_011_244_FIL_005,nag inhaler
rec_011_244_FIL_006,hindi ko alam
rec_011_244_FIL_007,nakalimutan ko na
rec_011_245_FIL_001,oo
rec_011_245_FIL_002,wala
rec_011_245_FIL_003,hindi ko alam
rec_011_245_FIL_004,nakalimutan ko na
rec_011_246_FIL_001,inhaler
rec_011_246_FIL_002,hindi ko alam
rec_011_246_FIL_003,nakalimutan ko na
rec_011_247_FIL_001,oo
rec_011_247_FIL_002,hindi
rec_011_247_FIL_003,hindi ko alam
rec_011_247_FIL_004,nakalimutan ko na
rec_011_248_FIL_001,uminom ng gamot
rec_011_248_FIL_002,pagpahinga
rec_011_248_FIL_003,umiwas sa mabibigat na gawain
rec_011_248_FIL_004,wag labis magehersisyo
rec_011_248_FIL_005,mag inhaler
rec_011_248_FIL_006,hindi ko alam
rec_011_248_FIL_007,nakalimutan ko na
rec_011_249_FIL_001,oo
rec_011_249_FIL_002,wala
rec_011_249_FIL_003,hindi ko alam
rec_011_249_FIL_004,hindi ko matandaan
rec_011_250_FIL_001,oo
rec_011_250_FIL_002,opo
rec_011_250_FIL_003,hindi
rec_011_250_FIL_004,hindi ko alam
rec_011_250_FIL_005,nakalimutan ko na
rec_011_251_FIL_001,konting sakit
rec_011_251_FIL_002,isa
rec_011_251_FIL_003,dalawa
rec_011_251_FIL_004,tatlo
rec_011_251_FIL_005,apat
rec_011_251_FIL_006,lima
rec_011_251_FIL_007,anim
rec_011_251_FIL_008,pito
rec_011_251_FIL_009,walo
rec_011_251_FIL_010,siyam
rec_011_251_FIL_011,sampu
rec_011_252_FIL_001,ngayon lang
rec_011_252_FIL_002,kahapon
rec_011_252_FIL_003,nung isang araw
rec_011_252_FIL_004,nung isang linggo
rec_011_252_FIL_005,nung isang buwan
rec_011_252_FIL_006,nakaraang taon pa
rec_011_252_FIL_007,matagal na
rec_011_252_FIL_008,hindi ko alam
rec_011_252_FIL_009,nakalimutan ko na
rec_011_253_FIL_001,segundo
rec_011_253_FIL_002,minuto
rec_011_253_FIL_003,oras
rec_011_253_FIL_004,higit isang oras
rec_011_254_FIL_001,oo
rec_011_254_FIL_002,opo
rec_011_254_FIL_003,hindi
rec_011_254_FIL_004,hindi ko alam
rec_011_254_FIL_005,hindi ko matandaan
rec_011_255_FIL_001,dalawang beses
rec_011_255_FIL_002,tatlong beses
rec_011_255_FIL_003,apat na beses
rec_011_255_FIL_004,limang beses
rec_011_255_FIL_005,higit na limang beses
rec_011_255_FIL_006,hindi ko alam
rec_011_255_FIL_007,nakalimutan ko na
rec_011_316_FIL_001,oo
rec_011_316_FIL_002,opo
rec_011_316_FIL_003,minsan
rec_011_316_FIL_004,hindi
rec_011_316_FIL_005,hindi ko alam
rec_011_317_FIL_001,isa
rec_011_317_FIL_002,dalawa
rec_011_317_FIL_003,tatlo
rec_011_317_FIL_004,apat
rec_011_317_FIL_005,higit sa apat na beses
rec_011_317_FIL_006,hindi ko alam
rec_011_318_FIL_001,prutas
rec_011_318_FIL_002,biscuit
rec_011_318_FIL_003,tinapay
rec_011_318_FIL_004,juice
rec_011_318_FIL_005,candy
rec_011_318_FIL_006,tsokolate
rec_011_318_FIL_007,junk foods
rec_011_318_FIL_008,cake
rec_011_318_FIL_009,kahit ano
rec_011_318_FIL_010,hindi ko alam
rec_011_319_FIL_001,opo
rec_011_319_FIL_002,hindi
rec_011_319_FIL_003,minsan
rec_011_319_FIL_004,hindi ko alam
rec_011_320_FIL_001,opo
rec_011_320_FIL_002,hindi
rec_011_320_FIL_003,minsan
rec_011_320_FIL_004,hindi ko alam
rec_011_321_FIL_001,naghahanda ng plato
rec_011_321_FIL_002,naghahain
rec_011_321_FIL_003,kumukuha ng kanin
rec_011_321_FIL_004,nagluluto ng hotdog
rec_011_321_FIL_005,gumagawa ng cookies
rec_011_321_FIL_006,hindi ko alam
rec_011_321_FIL_007,hindi ko matandaan
rec_011_322_FIL_001,hindi
rec_011_322_FIL_002,oo
rec_011_322_FIL_003,may natitirang konti
rec_011_322_FIL_004,minsan
rec_011_322_FIL_005,hindi ko alam
rec_011_323_FIL_001,konti
rec_011_323_FIL_002,kalahati ng kinuha ko
rec_011_323_FIL_003,madami
rec_011_323_FIL_004,hindi ko alam
rec_011_324_FIL_001,busog na ako
rec_011_324_FIL_002,marami akong kinuha
rec_011_324_FIL_003,maraming nainom na tubig
rec_011_324_FIL_004,mabilis mausog
rec_011_324_FIL_005,hindi ko alam
rec_011_325_FIL_001,oo
rec_011_325_FIL_002,hindi
rec_011_325_FIL_003,minsan
rec_011_325_FIL_004,hindi ko alam
rec_011_326_FIL_001,pagsuot ng damit
rec_011_326_FIL_002,hindi ko alam
rec_011_327_FIL_001,oo
rec_011_327_FIL_002,hindi
rec_011_327_FIL_003,minsan
rec_011_328_FIL_001,oo
rec_011_328_FIL_002,hindi
rec_011_328_FIL_003,minsan
rec_011_329_FIL_001,paghuhugas matapos dumumi
rec_011_329_FIL_002,paliligo
rec_011_329_FIL_003,hindi ko alam
rec_011_330_FIL_001,oo
rec_011_330_FIL_002,hindi
rec_011_330_FIL_003,minsan
rec_011_330_FIL_004,hindi ko alam
rec_011_331_FIL_001,hindi ko alam
rec_011_332_FIL_001,meron
rec_011_332_FIL_002,marami
rec_011_332_FIL_003,minsan
rec_011_332_FIL_004,wala
rec_011_333_FIL_001,taya tayaan
rec_011_333_FIL_002,habulan
rec_011_333_FIL_003,basketball
rec_011_333_FIL_004,volleyball
rec_011_333_FIL_005,magbisikleta
rec_011_333_FIL_006,mag cellphone
rec_011_333_FIL_007,chinese garter
rec_011_333_FIL_008,luto lutuan
rec_011_333_FIL_009,bahay bahayan
rec_011_333_FIL_010,hindi ko alam
rec_011_333_FIL_011,madami
rec_011_334_FIL_001,oo
rec_011_334_FIL_002,opo
rec_011_334_FIL_003,hindi
rec_011_334_FIL_004,minsan
rec_011_334_FIL_005,hindi ko alam
rec_011_335_FIL_001,masamang panaginip
rec_011_335_FIL_002,baradong ilong
rec_011_335_FIL_003,ubo at sipon
rec_011_335_FIL_004,hindi ko alam
rec_011_336_FIL_001,ngayon lang
rec_011_336_FIL_002,nakaraang araw
rec_011_336_FIL_003,nakaraang linggo
rec_011_336_FIL_004,hindi ko alam
rec_011_336_FIL_005,hindi ko matandaan
rec_011_337_FIL_001,oo
rec_011_337_FIL_002,minsan
rec_011_337_FIL_003,hindi
rec_011_337_FIL_004,hindi ko alam
rec_011_338_FIL_001,dalawang beses
rec_011_338_FIL_002,tatlong beses
rec_011_338_FIL_003,apat na beses
rec_011_338_FIL_004,limang beses
rec_011_338_FIL_005,anim na beses
rec_011_338_FIL_006,pitong beses
rec_011_338_FIL_007,walong beses
rec_011_338_FIL_008,siyam na beses
rec_011_338_FIL_009,sampung beses
rec_011_338_FIL_010,hindi ko alam
rec_011_339_FIL_001,pinapabayaan ko lang
rec_011_339_FIL_002,nagiba ng posisyon
rec_011_339_FIL_003,tumagilid
rec_011_339_FIL_004,nagkumot
rec_011_339_FIL_005,uminom ng gatas
rec_011_340_FIL_001,seven pm
rec_011_340_FIL_002,seven thirty pm
rec_011_340_FIL_003,eight pm
rec_011_340_FIL_004,nine pm
rec_011_340_FIL_005,ten pm
rec_011_340_FIL_006,ten thirty pm
rec_011_340_FIL_007,eleven pm
rec_011_340_FIL_008,twelve am
rec_011_341_FIL_001,five am
rec_011_341_FIL_002,five thirty am
rec_011_341_FIL_003,six am
rec_011_341_FIL_004,six thirty am
rec_011_341_FIL_005,seven am
rec_011_341_FIL_006,eight am
rec_011_341_FIL_007,nine am
rec_011_341_FIL_008,ten am
rec_011_341_FIL_009,eleven am
rec_011_342_FIL_001,dahil sa sugat at dapa po
rec_011_342_FIL_002,hindi naman po
rec_011_342_FIL_003,hindi po
rec_011_342_FIL_004,hindi po mam
rec_011_342_FIL_005,kasi may pantal ako
rec_011_342_FIL_006,kumirot ang puso dahil sa pagod
rec_011_342_FIL_007,madalas
rec_011_342_FIL_008,madalas po
rec_011_342_FIL_009,masakit ang ulo at tiyan
rec_011_342_FIL_010,masakit po yung tiyan
rec_011_342_FIL_011,minsan
rec_011_342_FIL_012,minsan po
rec_011_342_FIL_013,opo
rec_011_342_FIL_014,sakit ng ulo at ngipin
rec_011_343_FIL_001,minsan
rec_011_343_FIL_002,hindi po
rec_011_343_FIL_003,madalas po
rec_011_343_FIL_004,hindi
rec_011_343_FIL_005,hindi po mam
rec_011_344_FIL_001,hindi po mam
rec_011_344_FIL_002,minsan po
rec_011_344_FIL_003,madalas po
rec_011_344_FIL_004,tumatakbo ako sa labas
rec_011_344_FIL_005,hindi po
rec_011_344_FIL_006,minsan
rec_011_344_FIL_007,minsan po mam
rec_011_344_FIL_008,madalas
rec_011_344_FIL_009,madami akong energy
rec_011_345_FIL_001,minsan po
rec_011_345_FIL_002,minsan po ganyan
rec_011_345_FIL_003,hindi po
rec_011_345_FIL_004,minsan
rec_011_345_FIL_005,madalas
rec_011_345_FIL_006,hindi naman po
rec_011_345_FIL_007,pag nabo bored po ako
rec_011_346_FIL_001,minsan po
rec_011_346_FIL_002,minsan po hindi ko po naiintindihan ang tanong
rec_011_346_FIL_003,hindi po
rec_011_346_FIL_004,wala po kaming problema ni teacher
rec_011_346_FIL_005,hindi ko naiintindihan yung tanong
rec_011_346_FIL_006,hindi
